"japanese_word","hiragana","meaning","part_of_speech","jlpt_level","frequency","pitch_accent","te_form","ta_form","nai_form","masu_form","example_sentence","example_translation","synonyms","antonyms","nuance","kanji_info","additional_examples","compounds"
"事務所","じむしょ","idora, ofis","ot","N5","Top 5000","②","","","","","事務所は三階です。(じむしょはさんがいです。)","Ofis uchinchi qavatda.","オフィス","","「事務（idoraviy ish）」＋「所（joy）」. 「オフィス」 zamonaviyroq eshitiladi; 「事務所」 esa advokatlik, buxgalteriya kabi kichik idoralar uchun ko'p ishlatiladi.","[{""kanji"":""事"",""meaning"":""ish, hodisa"",""kunReading"":""koto"",""onReading"":""ji"",""strokes"":8},{""kanji"":""務"",""meaning"":""vazifa, xizmat"",""kunReading"":""tsuto"",""onReading"":""mu"",""strokes"":11},{""kanji"":""所"",""meaning"":""joy"",""kunReading"":""tokoro"",""onReading"":""sho"",""strokes"":8}]","[{""sentence"":""事務所で働いています。(じむしょではたらいています。)"",""translation"":""Ofisda ishlayman.""},{""sentence"":""ここは弁護士の事務所です。(ここはべんごしのじむしょです。)"",""translation"":""Bu yer — advokat idorasi.""}]","[{""word"":""事務"",""hiragana"":""じむ"",""meaning"":""idoraviy ish, kantselyariya ishi""}]"
"会議室","かいぎしつ","majlislar zali, yig'ilish xonasi","ot","N5","Top 5000","③","","","","","会議室は四階です。(かいぎしつはよんかいです。)","Majlislar zali to'rtinchi qavatda.","ミーティングルーム","","「会議（yig'ilish）」＋「室（xona）」 — xuddi 「教室」「研究室」 kabi qolipda yasalgan.","[{""kanji"":""会"",""meaning"":""uchrashmoq, yig'in"",""kunReading"":""a"",""onReading"":""kai"",""strokes"":6},{""kanji"":""議"",""meaning"":""muhokama, maslahat"",""kunReading"":""-"",""onReading"":""gi"",""strokes"":20},{""kanji"":""室"",""meaning"":""xona"",""kunReading"":""muro"",""onReading"":""shitsu"",""strokes"":9}]","[{""sentence"":""会議室で会議があります。(かいぎしつでかいぎがあります。)"",""translation"":""Majlislar zalida yig'ilish bo'ladi.""},{""sentence"":""会議室はどこですか。(かいぎしつはどこですか。)"",""translation"":""Majlislar zali qayerda?""}]","[{""word"":""会議"",""hiragana"":""かいぎ"",""meaning"":""yig'ilish, majlis""}]"
"受付","うけつけ","qabulxona, ro'yxatga olish joyi","ot","N5","Top 5000","⓪","","","","","受付は一階です。(うけつけはいっかいです。)","Qabulxona birinchi qavatda.","フロント, レセプション","","「受ける（qabul qilmoq）」＋「付ける」 dan yasalgan. Mehmonxonaning qabul stoli esa odatda 「フロント」 deyiladi.","[{""kanji"":""受"",""meaning"":""qabul qilmoq"",""kunReading"":""u"",""onReading"":""ju"",""strokes"":8},{""kanji"":""付"",""meaning"":""biriktirmoq, qo'shmoq"",""kunReading"":""tsu"",""onReading"":""fu"",""strokes"":5}]","[{""sentence"":""受付で名前を書いてください。(うけつけでなまえをかいてください。)"",""translation"":""Qabulxonada ismingizni yozing.""},{""sentence"":""受付の人に聞きました。(うけつけのひとにききました。)"",""translation"":""Qabulxonadagi kishidan so'radim.""}]","[{""word"":""受付時間"",""hiragana"":""うけつけじかん"",""meaning"":""qabul vaqti""}]"
"ロビー","ロビー","dahliz, vestibyul (lobbi)","ot","N5","Top 5000","①","","","","","ロビーで待っています。(ろびーでまっています。)","Dahlizda kutib turaman.","玄関","","Mehmonxona, teatr yoki katta idora binosining kirish zali. Uy kiraverishi esa 「玄関（げんかん）」 deyiladi.","[]","[{""sentence"":""ホテルのロビーは広いです。(ほてるのろびーはひろいです。)"",""translation"":""Mehmonxona vestibyuli keng.""},{""sentence"":""ロビーは一階です。(ろびーはいっかいです。)"",""translation"":""Dahliz birinchi qavatda.""}]","[]"
"部屋","へや","xona","ot","N5","Top 1000","②","","","","","私の部屋は二階です。(わたしのへやはにかいです。)","Mening xonam ikkinchi qavatda.","ルーム","","Maxsus o'qilish: 「部（bu）」＋「屋（ya）」 alohida o'qilmaydi, birgalikda 「へや」 deb o'qiladi — bunday o'qilishlar 熟字訓 deb ataladi.","[{""kanji"":""部"",""meaning"":""qism, bo'lim"",""kunReading"":""-"",""onReading"":""bu"",""strokes"":11},{""kanji"":""屋"",""meaning"":""bino, do'kon"",""kunReading"":""ya"",""onReading"":""oku"",""strokes"":9}]","[{""sentence"":""部屋を掃除します。(へやをそうじします。)"",""translation"":""Xonani tozalayman.""},{""sentence"":""この部屋は明るいです。(このへやはあかるいです。)"",""translation"":""Bu xona yorug'.""}]","[{""word"":""空き部屋"",""hiragana"":""あきべや"",""meaning"":""bo'sh xona""},{""word"":""部屋代"",""hiragana"":""へやだい"",""meaning"":""xona haqi""}]"
"トイレ","トイレ","hojatxona, tualet","ot","N5","Top 2000","①","","","","","トイレはあそこです。(といれはあそこです。)","Hojatxona ana u yerda.","お手洗い, 化粧室","","「トイレ」 — kundalik neytral so'z. Muloyimroq shakli 「お手洗い（おてあらい）」, do'kon va restoranlarda esa 「化粧室（けしょうしつ）」 yozuvi uchraydi.","[]","[{""sentence"":""すみません、トイレはどこですか。(すみません、といれはどこですか。)"",""translation"":""Kechirasiz, hojatxona qayerda?""},{""sentence"":""トイレは二階にもあります。(といれはにかいにもあります。)"",""translation"":""Hojatxona ikkinchi qavatda ham bor.""}]","[{""word"":""トイレットペーパー"",""hiragana"":""トイレットペーパー"",""meaning"":""hojatxona qog'ozi""}]"
"お手洗い","おてあらい","hojatxona (muloyim shakli)","ot","N5","Top 5000","③","","","","","お手洗いはあちらです。(おてあらいはあちらです。)","Hojatxona ana u tomonda.","トイレ, 化粧室","","So'zma-so'z ""qo'l yuvish joyi"" — to'g'ridan-to'g'ri aytishdan qochish uchun paydo bo'lgan muloyim ibora. Mehmonda yoki rasmiy joyda shu shakl ma'qul.","[{""kanji"":""手"",""meaning"":""qo'l"",""kunReading"":""te"",""onReading"":""shu"",""strokes"":4},{""kanji"":""洗"",""meaning"":""yuvmoq"",""kunReading"":""ara"",""onReading"":""sen"",""strokes"":9}]","[{""sentence"":""お手洗いをお借りしてもいいですか。(おてあらいをおかりしてもいいですか。)"",""translation"":""Hojatxonangizdan foydalansam bo'ladimi?""},{""sentence"":""お手洗いは受付の隣です。(おてあらいはうけつけのとなりです。)"",""translation"":""Hojatxona qabulxonaning yonida.""}]","[{""word"":""手を洗う"",""hiragana"":""てをあらう"",""meaning"":""qo'l yuvmoq""}]"
"階段","かいだん","zina, narvon","ot","N5","Top 2000","⓪","","","","","階段はあそこです。(かいだんはあそこです。)","Zina ana u yerda.","","エレベーター","「階（qavat）」＋「段（pog'ona）」. Eskalator — harakatlanuvchi zina — 「エスカレーター」 deyiladi.","[{""kanji"":""階"",""meaning"":""qavat, pog'ona"",""kunReading"":""-"",""onReading"":""kai"",""strokes"":12},{""kanji"":""段"",""meaning"":""pog'ona, daraja"",""kunReading"":""-"",""onReading"":""dan"",""strokes"":9}]","[{""sentence"":""階段で二階へ行きます。(かいだんでにかいへいきます。)"",""translation"":""Zinadan ikkinchi qavatga chiqaman.""},{""sentence"":""階段が急です。(かいだんがきゅうです。)"",""translation"":""Zina tik.""}]","[{""word"":""非常階段"",""hiragana"":""ひじょうかいだん"",""meaning"":""favqulodda zina""}]"
"エレベーター","エレベーター","lift","ot","N5","Top 5000","③","","","","","エレベーターはあちらです。(えれべーたーはあちらです。)","Lift ana u tomonda.","リフト","階段","Amerikacha ""elevator"" dan olingan. 「リフト」 yaponchada ko'proq chang'i ko'targichini bildiradi, oddiy bino lifti emas.","[]","[{""sentence"":""エレベーターで五階へ行きます。(えれべーたーでごかいへいきます。)"",""translation"":""Lift bilan beshinchi qavatga chiqaman.""},{""sentence"":""エレベーターは故障です。(えれべーたーはこしょうです。)"",""translation"":""Lift ishdan chiqqan.""}]","[]"
"エスカレーター","エスカレーター","eskalator","ot","N5","Boshqa","④","","","","","エスカレーターはどこですか。(えすかれーたーはどこですか。)","Eskalator qayerda?","","","Tokioda eskalatorda chap tomonda turiladi, o'ng tomon shoshayotganlar uchun bo'sh qoldiriladi; Osakada esa aksincha — o'ng tomonda turiladi.","[]","[{""sentence"":""エスカレーターで地下へ行きます。(えすかれーたーでちかへいきます。)"",""translation"":""Eskalator bilan yer ostiga tushaman.""},{""sentence"":""そのエスカレーターは上りです。(そのえすかれーたーはのぼりです。)"",""translation"":""U eskalator yuqoriga chiqaradi.""}]","[]"
"[お]国","[お]くに","vatan, mamlakat","ot","N5","Top 1000","⓪","","","","","お国はどちらですか。(おくにはどちらですか。)","Vataningiz qayer?","祖国, 出身","","Hurmat qo'shimchasi 「お」 faqat suhbatdoshning vatani haqida gapirganda qo'shiladi: 「お国はどちらですか」. O'z vatani haqida esa 「私の国」 deyiladi — 「私のお国」 noto'g'ri.","[{""kanji"":""国"",""meaning"":""davlat, mamlakat"",""kunReading"":""kuni"",""onReading"":""koku"",""strokes"":8}]","[{""sentence"":""私の国はウズベキスタンです。(わたしのくにはうずべきすたんです。)"",""translation"":""Mening vatanim — O'zbekiston.""},{""sentence"":""国へ帰ります。(くにへかえります。)"",""translation"":""Vatanimga qaytaman.""}]","[{""word"":""外国"",""hiragana"":""がいこく"",""meaning"":""chet el""},{""word"":""国際"",""hiragana"":""こくさい"",""meaning"":""xalqaro""}]"
"会社","かいしゃ","firma, korxona, kompaniya","ot","N5","Top 500","⓪","","","","","会社は東京です。(かいしゃはとうきょうです。)","Firma Tokioda.","企業","","1-darsdagi 「会社員」 aynan shu so'zdan yasalgan. 「会社へ行く」 ko'pincha shunchaki ""ishga bormoq"" ma'nosida ishlatiladi.","[{""kanji"":""会"",""meaning"":""uchrashmoq, yig'in"",""kunReading"":""a"",""onReading"":""kai"",""strokes"":6},{""kanji"":""社"",""meaning"":""jamiyat, kompaniya"",""kunReading"":""yashiro"",""onReading"":""sha"",""strokes"":7}]","[{""sentence"":""毎日会社へ行きます。(まいにちかいしゃへいきます。)"",""translation"":""Har kuni ishga (firmaga) boraman.""},{""sentence"":""父の会社は大きいです。(ちちのかいしゃはおおきいです。)"",""translation"":""Otamning firmasi katta.""}]","[{""word"":""会社員"",""hiragana"":""かいしゃいん"",""meaning"":""firma xodimi""},{""word"":""本社"",""hiragana"":""ほんしゃ"",""meaning"":""bosh ofis""}]"
"うち","うち","uy, o'z uyi","ot","N5","Top 500","⓪","","","","","うちは大阪です。(うちはおおさかです。)","Uyimiz Osakada.","家","よそ","「うち」 — ""o'zimniki"" degan tuyg'u bilan: uy, oila, hatto o'z firmasi ham (「うちの会社」). Binoning o'zi sifatida esa 「家（いえ）」 ishlatiladi.","[]","[{""sentence"":""うちへ帰ります。(うちへかえります。)"",""translation"":""Uyga qaytaman.""},{""sentence"":""うちの会社は新しいです。(うちのかいしゃはあたらしいです。)"",""translation"":""Bizning firmamiz yangi.""}]","[{""word"":""うちの人"",""hiragana"":""うちのひと"",""meaning"":""erim (uydagi kishi)""}]"
"電話","でんわ","telefon","ot","N5","Top 500","⓪","","","","","電話は事務所にあります。(でんわはじむしょにあります。)","Telefon ofisda.","ケータイ","","「電（elektr）」＋「話（gap）」. 「電話する」 shaklida fe'l bo'lib ""qo'ng'iroq qilmoq"" ma'nosini beradi.","[{""kanji"":""電"",""meaning"":""elektr, chaqmoq"",""kunReading"":""-"",""onReading"":""den"",""strokes"":13},{""kanji"":""話"",""meaning"":""gap, suhbat"",""kunReading"":""hanashi"",""onReading"":""wa"",""strokes"":13}]","[{""sentence"":""電話番号は何番ですか。(でんわばんごうはなんばんですか。)"",""translation"":""Telefon raqamingiz nechchi?""},{""sentence"":""友達に電話します。(ともだちにでんわします。)"",""translation"":""Do'stimga qo'ng'iroq qilaman.""}]","[{""word"":""電話番号"",""hiragana"":""でんわばんごう"",""meaning"":""telefon raqami""},{""word"":""携帯電話"",""hiragana"":""けいたいでんわ"",""meaning"":""mobil telefon""}]"
"靴","くつ","poyafzal, tufli","ot","N5","Top 2000","②","","","","","靴売り場は二階です。(くつうりばはにかいです。)","Poyafzal rastasi ikkinchi qavatda.","シューズ","","Yaponiyada uyga, maktabga va ba'zi restoranlarga kirishda poyafzal yechiladi — shuning uchun 「靴を脱ぐ」 iborasi juda ko'p ishlatiladi.","[{""kanji"":""靴"",""meaning"":""poyafzal"",""kunReading"":""kutsu"",""onReading"":""ka"",""strokes"":13}]","[{""sentence"":""この靴はイタリアのです。(このくつはいたりあのです。)"",""translation"":""Bu poyafzal Italiyaniki.""},{""sentence"":""玄関で靴を脱ぎます。(げんかんでくつをぬぎます。)"",""translation"":""Kiraverishda poyafzalni yechaman.""}]","[{""word"":""靴下"",""hiragana"":""くつした"",""meaning"":""paypoq""},{""word"":""運動靴"",""hiragana"":""うんどうぐつ"",""meaning"":""sport poyafzali""}]"
"ネクタイ","ネクタイ","bo'yinbog', galstuk","ot","N5","Top 5000","①","","","","","ネクタイ売り場は三階です。(ねくたいうりばはさんがいです。)","Bo'yinbog' rastasi uchinchi qavatda.","","","Inglizcha ""necktie"" dan. Bog'lash uchun 「ネクタイをする／締める」 ishlatiladi, 「着る」 emas — kiyim fe'llari yaponchada buyumga qarab o'zgaradi.","[]","[{""sentence"":""このネクタイはいくらですか。(このねくたいはいくらですか。)"",""translation"":""Bu bo'yinbog' qancha turadi?""},{""sentence"":""父にネクタイをあげました。(ちちにねくたいをあげました。)"",""translation"":""Otamga bo'yinbog' sovg'a qildim.""}]","[]"
"ワイン","ワイン","musallas, sharob (vino)","ot","N5","Top 5000","①","","","","","これはフランスのワインです。(これはふらんすのわいんです。)","Bu — Fransiya sharobi.","ぶどう酒","","Eski yaponcha nomi 「ぶどう酒（しゅ）」 hozir kam ishlatiladi. Shisha sanashda 「一本（いっぽん）」 sanoq qo'shimchasi keladi.","[]","[{""sentence"":""ワインを一本買いました。(わいんをいっぽんかいました。)"",""translation"":""Bir shisha sharob sotib oldim.""},{""sentence"":""ワイン売り場は地下です。(わいんうりばはちかです。)"",""translation"":""Sharob rastasi yer ostida.""}]","[{""word"":""赤ワイン"",""hiragana"":""あかワイン"",""meaning"":""qizil sharob""}]"
"たばこ","たばこ","tamaki, sigaret","ot","N5","Top 5000","⓪","","","","","たばこ売り場は一階です。(たばこうりばはいっかいです。)","Tamaki rastasi birinchi qavatda.","シガレット","","Portugalcha ""tabaco"" dan kirgan, lekin kana bilan yoziladi (ba'zan katakana 「タバコ」). Chekmoq — 「たばこを吸う（すう）」, so'zma-so'z ""tamakini so'rmoq"".","[]","[{""sentence"":""ここでたばこを吸わないでください。(ここでたばこをすわないでください。)"",""translation"":""Bu yerda chekmang.""},{""sentence"":""たばこはいくらですか。(たばこはいくらですか。)"",""translation"":""Tamaki qancha turadi?""}]","[{""word"":""禁煙"",""hiragana"":""きんえん"",""meaning"":""chekish taqiqlangan""}]"
"売り場","うりば","sotuv rastasi, savdo bo'limi","ot","N5","Top 5000","⓪","","","","","靴売り場は何階ですか。(くつうりばはなんがいですか。)","Poyafzal bo'limi nechanchi qavatda?","コーナー","","「売る（sotmoq）」＋「場（joy）」. Universamlarda buyum nomiga qo'shib ishlatiladi: 靴売り場, ネクタイ売り場, おもちゃ売り場.","[{""kanji"":""売"",""meaning"":""sotmoq"",""kunReading"":""u"",""onReading"":""bai"",""strokes"":7},{""kanji"":""場"",""meaning"":""joy, maydon"",""kunReading"":""ba"",""onReading"":""jou"",""strokes"":12}]","[{""sentence"":""ワイン売り場は地下一階です。(わいんうりばはちかいっかいです。)"",""translation"":""Sharob bo'limi yer ostidagi birinchi qavatda.""},{""sentence"":""この売り場は今セール中です。(このうりばはいませーるちゅうです。)"",""translation"":""Bu bo'limda hozir chegirma bor.""}]","[{""word"":""切符売り場"",""hiragana"":""きっぷうりば"",""meaning"":""chipta kassasi""}]"
"地下","ちか","yer osti, yerto'la","ot","N5","Top 2000","①","","","","","食堂は地下一階です。(しょくどうはちかいっかいです。)","Oshxona yer ostidagi birinchi qavatda.","","地上","Yaponiya universamlarida yer osti qavati odatda oziq-ovqat bo'limi bo'ladi va 「デパ地下」 deb ataladi. Yer osti qavatlari 地下一階, 地下二階 tartibida sanaladi.","[{""kanji"":""地"",""meaning"":""yer, zamin"",""kunReading"":""-"",""onReading"":""chi, ji"",""strokes"":6},{""kanji"":""下"",""meaning"":""past, ost"",""kunReading"":""shita, shimo"",""onReading"":""ka, ge"",""strokes"":3}]","[{""sentence"":""地下鉄で行きます。(ちかてつでいきます。)"",""translation"":""Metroda boraman.""},{""sentence"":""駐車場は地下です。(ちゅうしゃじょうはちかです。)"",""translation"":""Avtoturargoh yer ostida.""}]","[{""word"":""地下鉄"",""hiragana"":""ちかてつ"",""meaning"":""metro""},{""word"":""地下街"",""hiragana"":""ちかがい"",""meaning"":""yer osti savdo ko'chasi""}]"
"～階","～かい","~-qavat (qavatlarni sanash qo'shimchasi)","qo'shimcha","N5","Top 1000","","","","","","事務所は三階です。(じむしょはさんがいです。)","Ofis uchinchi qavatda.","","","O'qilishi o'zgaradi: 1階＝いっかい, 3階＝さんがい, 6階＝ろっかい, 8階＝はっかい, 10階＝じゅっかい. Faqat 3 va 何 dan keyin 「がい」 bo'lishiga alohida e'tibor bering.","[{""kanji"":""階"",""meaning"":""qavat, pog'ona"",""kunReading"":""-"",""onReading"":""kai"",""strokes"":12}]","[{""sentence"":""一階に受付があります。(いっかいにうけつけがあります。)"",""translation"":""Birinchi qavatda qabulxona bor.""},{""sentence"":""この建物は十階までです。(このたてものはじゅっかいまでです。)"",""translation"":""Bu bino o'ninchi qavatgacha.""}]","[{""word"":""一階"",""hiragana"":""いっかい"",""meaning"":""birinchi qavat""},{""word"":""三階"",""hiragana"":""さんがい"",""meaning"":""uchinchi qavat""}]"
"何階","なんがい","nechanchi qavat","olmosh","N5","Top 5000","①","","","","","靴売り場は何階ですか。(くつうりばはなんがいですか。)","Poyafzal bo'limi nechanchi qavatda?","","","「なんかい」 emas, 「なんがい」 deb o'qiladi. Diqqat: 「何回（なんかい）」 boshqa so'z — u ""necha marta"" degani.","[{""kanji"":""何"",""meaning"":""nima, necha"",""kunReading"":""nani, nan"",""onReading"":""ka"",""strokes"":7},{""kanji"":""階"",""meaning"":""qavat, pog'ona"",""kunReading"":""-"",""onReading"":""kai"",""strokes"":12}]","[{""sentence"":""会議室は何階ですか。(かいぎしつはなんがいですか。)"",""translation"":""Majlislar zali nechanchi qavatda?""},{""sentence"":""何階へ行きますか。(なんがいへいきますか。)"",""translation"":""Nechanchi qavatga chiqasiz?""}]","[{""word"":""何回"",""hiragana"":""なんかい"",""meaning"":""necha marta""}]"
"～円","～えん","~iyena (Yaponiya pul birligi)","qo'shimcha","N5","Top 1000","","","","","","このネクタイは三千円です。(このねくたいはさんぜんえんです。)","Bu bo'yinbog' uch ming iyena.","","","「円」ning asl ma'nosi ""doira"" — dastlabki tangalar dumaloq bo'lgani uchun shunday atalgan. Belgisi ￥. Narx doim sondan keyin: 500円.","[{""kanji"":""円"",""meaning"":""doira; iyena"",""kunReading"":""maru"",""onReading"":""en"",""strokes"":4}]","[{""sentence"":""コーヒーは四百五十円です。(こーひーはよんひゃくごじゅうえんです。)"",""translation"":""Qahva to'rt yuz ellik iyena.""},{""sentence"":""全部で一万円です。(ぜんぶでいちまんえんです。)"",""translation"":""Hammasi bo'lib o'n ming iyena.""}]","[{""word"":""円高"",""hiragana"":""えんだか"",""meaning"":""iyenaning qimmatlashuvi""}]"
"いくら","いくら","qancha, necha pul turadi","olmosh","N5","Top 1000","①","","","","","この時計はいくらですか。(このとけいはいくらですか。)","Bu soat qancha turadi?","","","Narx so'rashning asosiy shakli. 1-darsdagi 「おいくつ」 (necha yosh) bilan adashtirmang — u yosh, bu esa pul haqida.","[]","[{""sentence"":""全部でいくらですか。(ぜんぶでいくらですか。)"",""translation"":""Hammasi bo'lib qancha?""},{""sentence"":""そのかばんはいくらでしたか。(そのかばんはいくらでしたか。)"",""translation"":""U sumka qancha turgan edi?""}]","[{""word"":""いくらでも"",""hiragana"":""いくらでも"",""meaning"":""qancha bo'lsa ham""}]"
